# name	prop	strategy	detail	sha256(script)
str-append	1	direct		333081c54ccf73db457147e7f26ca888566c466cb6e64ca1661fb2db548b8b1f
str-append	1	induction	binder 0 ctor 0	5793dfe92ea77f10ad7210fd11a150ed35a362f19c649ff07d340accdfc7677c
str-append	1	induction	binder 0 ctor 1	9f9c399df4a8d63910437b4f52aee4579b3d2ced7dd80db30c7945ab649e696f
str-append	1	induction	binder 1 ctor 0	c424d3fb7f08136a8e69550debeb7122a85cab9a86d848cac44692a72e936bce
str-append	1	induction	binder 1 ctor 1	f6e3f7244a14da47f7528cb5656d0cef3f7c08a942ffeceeb2ed558e4e32a286
str-append	1	lexicographic	binders 0,1 ctor 0 base	5793dfe92ea77f10ad7210fd11a150ed35a362f19c649ff07d340accdfc7677c
str-append	1	lexicographic	binders 0,1 ctor 1,0	755f65427bcde24fb285298283ba8aa671c616e22d20edb00305b73c4d0d3541
str-append	1	lexicographic	binders 0,1 ctor 1,1	a249ef32d0d4eb14a263a31b1e411aa04a4714d99137dd0e2561c128c7ff9bb8
str-append	1	lexicographic	binders 1,0 ctor 0 base	c424d3fb7f08136a8e69550debeb7122a85cab9a86d848cac44692a72e936bce
str-append	1	lexicographic	binders 1,0 ctor 1,0	e5cce393d842e28b56fb9972ee88df0a2258ec30786fc4ff99cdd3908705067e
str-append	1	lexicographic	binders 1,0 ctor 1,1	fe0da35812692e898dc6f07b49de6aa75cb8b1b07b34d42c7bc12a20f6b68716
str-append	1	direct-fallback		333081c54ccf73db457147e7f26ca888566c466cb6e64ca1661fb2db548b8b1f
str-bytes	0	lemma-free		0401f1e752e66b800a1c6bf1e033885dc9573a0c32188ca7a03d10b27eca1a98
str-bytes	0	direct		fbe592a39a04d0a4b6ff96c5f985c10fd733f592a209a5f7f85ed3f7badc323e
str-bytes	1	lemma-free		717488ae4c715b368bde946b172bbbbab845c5c929a2a1830094e4fd503f0613
str-bytes	1	direct		90a3284cccad423c04ef56bb668e33e60d58f70fed6cfab66a877c6a092c8d55
str-bytes	1	induction	binder 0 ctor 0	e28f9135e9a1ad7bd3d0a9a81dc3a1dbf10a252f57704b28a3fcbec088afcfce
str-bytes	1	induction	binder 0 ctor 1	c7ac3552c19b7d7c68001bee988dfbfdff479385eda48bd0ff1691def1d7b0d0
str-bytes	1	direct-fallback		90a3284cccad423c04ef56bb668e33e60d58f70fed6cfab66a877c6a092c8d55
str-code	0	lemma-free		533c56386ee97d4571321e55b5ea02ee0a695a5a0eb6fd5576b0dcdc4aeecbf2
str-code	0	direct		533c56386ee97d4571321e55b5ea02ee0a695a5a0eb6fd5576b0dcdc4aeecbf2
str-code	1	lemma-free		e685e3342d0d48bf8f51bf70091f38b733f9f08d0d5e82ce09f9f3e3898747fc
str-code	1	direct		e685e3342d0d48bf8f51bf70091f38b733f9f08d0d5e82ce09f9f3e3898747fc
str-code	1	induction	binder 0 ctor 0	c70e02eb56104f554ea3da67d9514f9f363c259b4549c95d54e8d8913dd2be3b
str-code	1	induction	binder 0 ctor 1	75418aecf1739752e6b94c6bb8df06f931ba727aeffa29acfabd9de9b547c600
str-code	1	direct-fallback		e685e3342d0d48bf8f51bf70091f38b733f9f08d0d5e82ce09f9f3e3898747fc
str-code	2	lemma-free		1901d430f2dced2304a94f31d55438b70ef266c50669a2f5da8831ae6dafd1ae
str-code	2	direct		1901d430f2dced2304a94f31d55438b70ef266c50669a2f5da8831ae6dafd1ae
str-code	2	induction	binder 0 ctor 0	ab8d3515ea508a0087779fec240cacdd5a9dc6fdf686d15852deedc73dea35d9
str-code	2	induction	binder 0 ctor 1	23c7a3eb77b8d08f9d547fed04abda53647e3c46f0ce921dc22848b5a3953475
str-code	2	direct-fallback		1901d430f2dced2304a94f31d55438b70ef266c50669a2f5da8831ae6dafd1ae
str-code	3	lemma-free		cc130f8bdc8dfb31d001511c2b0e35c09c5665284bd29028766c7c5799e4173a
str-code	3	direct		cc130f8bdc8dfb31d001511c2b0e35c09c5665284bd29028766c7c5799e4173a
str-code	3	induction	binder 1 ctor 0	eca1134fa3b95bbbfdce3fdb9514fb30d5baf07dd1623ea88252478ae1b89ba8
str-code	3	induction	binder 1 ctor 1	d20a95d145d0482543909598a5fe99c784e256b03e488b4509b29d582f136eb2
str-code	3	direct-fallback		cc130f8bdc8dfb31d001511c2b0e35c09c5665284bd29028766c7c5799e4173a
str-code	4	lemma-free		f18eb799ee87d0abd41f6ca622bfce82bd90deec0e897281a4cb0f45f98636d2
str-code	4	direct		f18eb799ee87d0abd41f6ca622bfce82bd90deec0e897281a4cb0f45f98636d2
str-code	4	induction	binder 0 ctor 0	226f03145cc8ca4d0166a43a99ac16c8820395080b1f64df90a732acf11759e0
str-code	4	induction	binder 0 ctor 1	a0eb5899390efe265cd27b1330637742f23215ba35e5ee6dc00c8556eb8bd570
str-code	4	induction	binder 1 ctor 0	0405a334076a7eda4f635091717cb136197181d163f42b3e9fec4de1e69fede0
str-code	4	induction	binder 1 ctor 1	5d92e38e817cebf369000b7cd998d092d9dcf022eb649bb83790e04a84f22554
str-code	4	lexicographic	binders 0,1 ctor 0 base	226f03145cc8ca4d0166a43a99ac16c8820395080b1f64df90a732acf11759e0
str-code	4	lexicographic	binders 0,1 ctor 1,0	560d136aac90a5f345677abcb72ee0d3c999fcff9f5d5f727fb2e6f8c3530ce1
str-code	4	lexicographic	binders 0,1 ctor 1,1	501d3d52faefbf008018a939ae5fc998dff552465c2d9ff454ea1fcf3b9178fc
str-code	4	lexicographic	binders 1,0 ctor 0 base	0405a334076a7eda4f635091717cb136197181d163f42b3e9fec4de1e69fede0
str-code	4	lexicographic	binders 1,0 ctor 1,0	14a90d8f5615b43e4246124522fb371929257dccd4d6f62343d6f5bc25dd67cb
str-code	4	lexicographic	binders 1,0 ctor 1,1	1cc8a43539e6c4fad0f567414c04de3adfe4995accc09fa975d3552b9a204694
str-code	4	direct-fallback		f18eb799ee87d0abd41f6ca622bfce82bd90deec0e897281a4cb0f45f98636d2
str-code	5	lemma-free		a501d222e14d1c11b9e1570837ce6a76e139d824c7783d41fb9ad45175d478b0
str-code	5	direct		a501d222e14d1c11b9e1570837ce6a76e139d824c7783d41fb9ad45175d478b0
str-code	6	lemma-free		21a42607ece7014a23ddcd12ac78b341e49f20ee8e88b3627b37e2f18c323d95
str-code	6	direct		21a42607ece7014a23ddcd12ac78b341e49f20ee8e88b3627b37e2f18c323d95
str-code	7	lemma-free		d5f630d081a069ef03c3cb35cada849233b2c4822a229f8b3f828486ddf6478f
str-code	7	direct		d5f630d081a069ef03c3cb35cada849233b2c4822a229f8b3f828486ddf6478f
str-drop	0	lemma-free		6e46f567bbda4791a888a11998d240b470f96d40be9722888532c8d877597d23
str-drop	0	direct		6bdd592d110866894b87a20c4af03dc97084bab6e742259bdc6ea7dbb049b217
str-drop	0	induction	binder 0 ctor 0	c5d3c8ba2d3c33ae8347b4132b8dcf570c9a799f8d82665cf0be1f141674e382
str-drop	0	induction	binder 0 ctor 1	1f87740d2daa403839e6cee46c9ee6f4980e6156cb97e30745488f157b3a722a
str-drop	0	direct-fallback		6bdd592d110866894b87a20c4af03dc97084bab6e742259bdc6ea7dbb049b217
str-drop	1	lemma-free		1b40753f2dd0a93e52940c263fb15abb94974b09a384e2c5adb15580fbc10e68
str-drop	1	direct		213fef6d2f31e917f5e851965e62f9f972d1a7ef140e1cf1f33b305e3a98098d
str-drop	1	induction	binder 1 ctor 0	63b785e13f7e07a23c965d4968feb1febb919992d43084e8cbc80f71e367d068
str-drop	1	induction	binder 1 ctor 1	3493f84806418ddbbc054de1a7af3cd11aed6a13a7aa39ba83a7f758ba44b897
str-drop	1	direct-fallback		213fef6d2f31e917f5e851965e62f9f972d1a7ef140e1cf1f33b305e3a98098d
str-eq	0	lemma-free		f98b231eb29a1542aa0a5e74f086441c1a941b2120a98b29b76b26fbb1ea5799
str-eq	0	direct		6f44a5960335594db9492b13853a358f403384e71850e1e4da8916cf1943ea86
str-eq	0	induction	binder 0 ctor 0	b526e23a449539bd61b7ce69b1875149799b5f0200b1543b8e9ef0184f919526
str-eq	0	induction	binder 0 ctor 1	dd5e863b748c7b01cb8a0c4048f622dcb32241d56e5f65de0cc3a258c26cd2c4
str-eq	0	direct-fallback		6f44a5960335594db9492b13853a358f403384e71850e1e4da8916cf1943ea86
str-join	0	lemma-free		f8b86d96f5200244a3a5051b54cdf654f739d754d5982acbae8f8f54616b4068
str-join	0	direct		69fb7714ba5cd637aebb5fcbfa9933e412f053d16e45d927a3193e2559d23b4c
str-join	0	induction	binder 1 ctor 0	1a5d15b117315e6e5383fa5292954bb11c90a0ef779907182b9c2958bed7fe7b
str-join	0	induction	binder 1 ctor 1	a68a6b1781d3de321bbbb0c9c364281cbc98971528db3fca7be34076f3b1e700
str-join	0	direct-fallback		69fb7714ba5cd637aebb5fcbfa9933e412f053d16e45d927a3193e2559d23b4c
str-len	0	lemma-free		4859b889609fd1a64396d2e2afbcbf9994019b142e9018c57a0a861abd4fc926
str-len	0	direct		4859b889609fd1a64396d2e2afbcbf9994019b142e9018c57a0a861abd4fc926
str-len	0	induction	binder 0 ctor 0	6958c21590679c135b22e00f831059086904bb265c8f6e4fc6b058aacc060dca
str-len	0	induction	binder 0 ctor 1	46d9d8a0ab3032c61eadb19b3be4144ee84481e7fb5f9b5deceb5d6933d056c2
str-len	0	direct-fallback		4859b889609fd1a64396d2e2afbcbf9994019b142e9018c57a0a861abd4fc926
str-lt	0	lemma-free		995abb194779a21ba7348ffc6011840a1c72b0e58225cc8a90e1333eddce73ba
str-lt	0	direct		995abb194779a21ba7348ffc6011840a1c72b0e58225cc8a90e1333eddce73ba
str-lt	0	induction	binder 0 ctor 0	f330a413610d00c3f99722bfe2af06b078cd9072c664d6572e505af3a4087005
str-lt	0	induction	binder 0 ctor 1	ce7df75f9e320d4a6753c47d82387445544f2e17b97df714cb405f1f30bd2109
str-lt	0	direct-fallback		995abb194779a21ba7348ffc6011840a1c72b0e58225cc8a90e1333eddce73ba
str-map-empty	0	lemma-free		a5a6474a82b9216eed99eee54476c5153b39b7373c03c83831049f827e6dce2d
str-map-empty	0	direct		af75a09fa247849fd7c8857f9d147d3ac25af79f8faa2a19def1021f08d3df1d
str-map-empty	0	induction	binder 0 ctor 0	d0230326c7f83b94754af206397d59f5cc84bc3644b5f80685d94edaaba33b78
str-map-empty	0	induction	binder 0 ctor 1	eeace7affbea54acc2ca0dd78bd285fe979d2b9952c132c967c51b4b3be542d3
str-map-empty	0	direct-fallback		af75a09fa247849fd7c8857f9d147d3ac25af79f8faa2a19def1021f08d3df1d
str-map-has	0	lemma-free		5e33e541ccfa3520d97e88fb66b445da297e10774f9871646c2350111e610cc5
str-map-has	0	direct		94c807a19454020b2a6f98fea55cc53ad474050533c916e735d6b28209541de4
str-map-has	0	induction	binder 0 ctor 0	039c8ea9be15f382ac0cc960c5406b59a191c3a25602589b8b25bf3f2fd0c274
str-map-has	0	induction	binder 0 ctor 1	3ac028f21d45b6565ea29fa54e6ca76fc4fdada92a5e30d5b904064c3473fe58
str-map-has	0	induction	binder 2 ctor 0	2f3398310c290fea03b45882603c1bff309db673f109f27f2bfca755beb80862
str-map-has	0	lexicographic	binders 0,2 ctor 0 base	039c8ea9be15f382ac0cc960c5406b59a191c3a25602589b8b25bf3f2fd0c274
str-map-has	0	lexicographic	binders 0,2 ctor 1,0	4f858eba83059dbecf7af7e8e7046600d22f0082f1de50ad2e2437c90fafbf05
str-map-has	0	lexicographic	binders 2,0 ctor 0 base	7004e27876f1af0d66b59e298bcef7f08d9db1c7bea71d0d1752ed434338a28c
str-map-has	0	direct-fallback		94c807a19454020b2a6f98fea55cc53ad474050533c916e735d6b28209541de4
str-map-insert	0	lemma-free		5748db80fb19965222e503593f018c2aff3a64737635348ac5e6af913eb0196c
str-map-insert	0	direct		03153413c6359d57dfc7b659c301932a3090489de0fec92c6895663ffa510bc3
str-map-insert	0	induction	binder 0 ctor 0	642b6f342fd69a70ddcebc33811026e9490d364cd099e9702b07f8575ddb35ef
str-map-insert	0	induction	binder 0 ctor 1	0b76aef8dd7837337d185276e7cdf38d6bb94ec539ac47f59345b3c1b75db1a3
str-map-insert	0	induction	binder 2 ctor 0	c441723553913452d8581655685a05a5273d5628fae4ef20ef6599890901edfa
str-map-insert	0	lexicographic	binders 0,2 ctor 0 base	642b6f342fd69a70ddcebc33811026e9490d364cd099e9702b07f8575ddb35ef
str-map-insert	0	lexicographic	binders 0,2 ctor 1,0	b4cfb8926dee2358d10c6b65106db9de33c86e3b74adf03bb0ad28e6ffbb6561
str-map-insert	0	lexicographic	binders 2,0 ctor 0 base	c3fbb0d97fa49350b349335d4d54dbb8edfe6249bd9c156b62bf1b64a9cee7e0
str-map-insert	0	direct-fallback		03153413c6359d57dfc7b659c301932a3090489de0fec92c6895663ffa510bc3
str-map-lookup	0	lemma-free		2b33682d477d00c5b53badc1cc752325e72c6ed4552738c6bf15f777d599d03f
str-map-lookup	0	direct		deecf047a3d037a9e683f5530069b022d069b999ceb3461aec59e91b6ce2c70c
str-map-lookup	0	induction	binder 0 ctor 0	20e6b8025c187d3e1afa414b22f46b92137c73342a8d91e602e19874f8d4dd2d
str-map-lookup	0	induction	binder 0 ctor 1	2a8448a28989987ace9e813a089dbfeb3715f23181adb6e138943e418100d854
str-map-lookup	0	direct-fallback		deecf047a3d037a9e683f5530069b022d069b999ceb3461aec59e91b6ce2c70c
str-map-merge	0	lemma-free		aebdc74afdc2859bb71c39756f20b1eab2a3ca939b3265260ca4a87309fbe853
str-map-merge	0	direct		45846e01bbe691418a79f0945bc2645202010db98056f03537085fee5a274b16
str-map-merge	0	induction	binder 0 ctor 0	1c154b6502da9c70195cb33daed80d599804779ad3b9d31de9220d804d495a46
str-map-merge	0	direct-fallback		45846e01bbe691418a79f0945bc2645202010db98056f03537085fee5a274b16
str-map-size	0	lemma-free		91d601ed9db47fcc786c4c6f39b2faa9a8b1074c39a643838f8e32ae85d0661b
str-map-size	0	direct		7009bb2d91bd52409ad5cd2e52ab34a4c8058a89550462c54b3eda2518b05278
str-map-size	0	induction	binder 0 ctor 0	d2c4880b130544204763e7ac9f17d5cea2d5250204f21611146e41160cbeec6c
str-map-size	0	direct-fallback		7009bb2d91bd52409ad5cd2e52ab34a4c8058a89550462c54b3eda2518b05278
str-nub	0	lemma-free		0a420ad89aab87901d024176f214905a734823e1621561f5f8c83381ba1fbe5b
str-nub	0	direct		f09e190599785bf8850a02a51abec7d5a476fadf99645e66d22c6b70307e2fd6
str-nub	0	induction	binder 0 ctor 0	ee5928f8842ad614fdfb569377b8a7e7ab53f71975b485c723dc25f19177cbc9
str-nub	0	direct-fallback		f09e190599785bf8850a02a51abec7d5a476fadf99645e66d22c6b70307e2fd6
str-nub	1	lemma-free		20d243ad10f866f840ab3f27ba72daca6074b733755ad9a31f1217dfe81b6859
str-nub	1	direct		be4f0ad5a76d11163a6fe52d77e29b66ebbd7363b572083786aa459f8ef5897c
str-nub	1	induction	binder 0 ctor 0	a11e080782a384652e1bb6eace42a578a102dbd44de7013922412e98f7a27e0a
str-nub	1	induction	binder 1 ctor 0	1ac2d197447ff9edc618220bc29603298d870c6f86e6395a57dba461885d5ae8
str-nub	1	induction	binder 1 ctor 1	6cdb85d1b71acb8ed46f0e28abdb2a3baf5373907f273863c9f032f4088bc132
str-nub	1	lexicographic	binders 0,1 ctor 0 base	c39189a297a6188cfeff0fb180537a4a041182bda2f424b3f6aa88d028a391da
str-nub	1	lexicographic	binders 1,0 ctor 0 base	1ac2d197447ff9edc618220bc29603298d870c6f86e6395a57dba461885d5ae8
str-nub	1	lexicographic	binders 1,0 ctor 1,0	c032ce24943ae2287506cb659e71a6eaa49235ff1ffd82fb0e9d7fdf0ad220bc
str-nub	1	direct-fallback		be4f0ad5a76d11163a6fe52d77e29b66ebbd7363b572083786aa459f8ef5897c
str-nub	2	lemma-free		76dab1afc5fb303e5dcf3eff88e3045655f48766034ad1f5fe0b4e57018e13ff
str-nub	2	direct		88c150c3732fc8c9ef331528cdce4a88dc6aa4beb16052e7b8588683fdf5d135
str-nub	2	induction	binder 0 ctor 0	f33cc84dda8b84ffc57fa30c21f5a43b770c8b59edc8d534a88b9233d7eab96d
str-nub	2	induction	binder 1 ctor 0	fd1eb846825063bed6f0644130a4129bf6470e5274de093737379ac6eda5235a
str-nub	2	induction	binder 1 ctor 1	9d2ae796d28a44e6cf0d17eb2ec1e73bd5c7d708bf843fd98251ab396a04b648
str-nub	2	induction	binder 2 ctor 0	7ebb46904e6f685bec0c59598b41b45bb275ff59c15b48fc8249469c76b9a017
str-nub	2	induction	binder 2 ctor 1	afc2604a8fc906649c6262274cff3446775736bd661697128480fbd6e8888f2f
str-nub	2	lexicographic	binders 0,1 ctor 0 base	ec5c280f25633feaf2cb20ba87c3d44667631921586cdbf7ff95b555b67b7ad4
str-nub	2	lexicographic	binders 0,2 ctor 0 base	ec5c280f25633feaf2cb20ba87c3d44667631921586cdbf7ff95b555b67b7ad4
str-nub	2	lexicographic	binders 1,0 ctor 0 base	fd1eb846825063bed6f0644130a4129bf6470e5274de093737379ac6eda5235a
str-nub	2	lexicographic	binders 1,0 ctor 1,0	356565bf9e9fafe16ddfb9ab791e8686710e974cc98db9ef895763506c772ff6
str-nub	2	lexicographic	binders 1,2 ctor 0 base	fd1eb846825063bed6f0644130a4129bf6470e5274de093737379ac6eda5235a
str-nub	2	lexicographic	binders 1,2 ctor 1,0	40b9f2445ba8803f14b60a4bf87a13d37c11bdd789dc1fdf74d70df283b20ce9
str-nub	2	lexicographic	binders 1,2 ctor 1,1	8d40143f9cd3f458c2cacceeef713d1b1f3ae44fe6a82cb4f46bab5bf2674330
str-nub	2	lexicographic	binders 2,0 ctor 0 base	7ebb46904e6f685bec0c59598b41b45bb275ff59c15b48fc8249469c76b9a017
str-nub	2	lexicographic	binders 2,0 ctor 1,0	6465d80dd93fbb5cef2c549a15d8d1814e610802a913ac554d505ceb18d9b620
str-nub	2	lexicographic	binders 2,1 ctor 0 base	7ebb46904e6f685bec0c59598b41b45bb275ff59c15b48fc8249469c76b9a017
str-nub	2	lexicographic	binders 2,1 ctor 1,0	712213aaa6f24b8da62270f78a4b90a9a714c3aa739d572f744da0ed94cd9a33
str-nub	2	lexicographic	binders 2,1 ctor 1,1	c1cf5b9b18f6b23a91c758f3e14d1975506952ecdc2cda11c6a34fde24ca3aec
str-nub	2	direct-fallback		88c150c3732fc8c9ef331528cdce4a88dc6aa4beb16052e7b8588683fdf5d135
str-nub	3	lemma-free		80f7131de0d14397e889f26d93b4e0f83099bfbfa77d16cfb8b8e9a8925e1e0a
str-nub	3	direct		ddfba517e14f00ade550e3e4b92847c33f7131abcb654ad23cfbb643e44eb1c3
str-nub	3	induction	binder 0 ctor 0	fd5898771ccd8bf48622593bbf88b483e041024aa437132fba091eeb31d391e1
str-nub	3	induction	binder 1 ctor 0	2dc160451513a8e6718506d1718ef4f7b9b796451abe2da0c124c05a1eee95c9
str-nub	3	induction	binder 1 ctor 1	955d65fb3f3c0ea829634b424b17d3fcdc4143321ec1b3ec7294ccaab2be437b
str-nub	3	induction	binder 2 ctor 0	bd93228a5681572c713f63dcdc74e380ac49d90adeb1110cc3e6e289cf989393
str-nub	3	induction	binder 2 ctor 1	67e2ce2a38c0c4d52f6d2d86c4ae88e28f1998da821eedd38a968e404b2639fe
str-nub	3	lexicographic	binders 0,1 ctor 0 base	a16b71204f312ac5fcb32fb0a3b7a4b500c33a129d9d9599f994e26c561e1b21
str-nub	3	lexicographic	binders 0,2 ctor 0 base	a16b71204f312ac5fcb32fb0a3b7a4b500c33a129d9d9599f994e26c561e1b21
str-nub	3	lexicographic	binders 1,0 ctor 0 base	2dc160451513a8e6718506d1718ef4f7b9b796451abe2da0c124c05a1eee95c9
str-nub	3	lexicographic	binders 1,0 ctor 1,0	6973d124bc4e88a5679294896764c6f4737df2c3008931abc16f1e080e7407ea
str-nub	3	lexicographic	binders 1,2 ctor 0 base	2dc160451513a8e6718506d1718ef4f7b9b796451abe2da0c124c05a1eee95c9
str-nub	3	lexicographic	binders 1,2 ctor 1,0	0deaca012b6fe92a1708543945e306a691fe70e96b4eb92d3654cfac4d809e01
str-nub	3	lexicographic	binders 1,2 ctor 1,1	f0ea0c45db29d6d1a9e29768274aad3a5fb5dfc586662ad8fa85e6339e54372f
str-nub	3	lexicographic	binders 2,0 ctor 0 base	bd93228a5681572c713f63dcdc74e380ac49d90adeb1110cc3e6e289cf989393
str-nub	3	lexicographic	binders 2,0 ctor 1,0	bc77e5805d57976b0519fcf6a14d633ad63c9efa6753f2a477836c21ea4c79c6
str-nub	3	lexicographic	binders 2,1 ctor 0 base	bd93228a5681572c713f63dcdc74e380ac49d90adeb1110cc3e6e289cf989393
str-nub	3	lexicographic	binders 2,1 ctor 1,0	ac277a37569aa79ae245a21a6fa1f3dec281c838c64e64a342f860fc6038e0cb
str-nub	3	lexicographic	binders 2,1 ctor 1,1	feeb1cf33d75baa7626fe00936e57b08e4bcce3768e3fae6ccec9f1f33e0fedd
str-nub	3	direct-fallback		ddfba517e14f00ade550e3e4b92847c33f7131abcb654ad23cfbb643e44eb1c3
str-nub	4	lemma-free		d951ad6b85d491f5378af948bf8964d3703ff6db6dd46c8c073234d8d2e48529
str-nub	4	direct		32ac5c4f8b9b70e49e49e55a0fd0d95d63cf99db83be39e73564d6c3645ee83e
str-nub	4	induction	binder 0 ctor 0	f5fde13e88876b35a01e0017c1be4e6b038996d1508add677803a7d6429870c9
str-nub	4	induction	binder 0 ctor 1	7a954827f81dc06de2a4c20fdd741a1ec22ddc3c9e09730e2313588c0562ebe4
str-nub	4	induction	binder 1 ctor 0	e430e4e94b94272df67a33c46a54f93fc68e4cb6ccff7dab2e4dc4daeaa09c83
str-nub	4	induction	binder 1 ctor 1	e9edf7c718c9b647f9c211c96ac54b5bd4c45c9ef33f73de1f72c49a3bb8ae2e
str-nub	4	lexicographic	binders 0,1 ctor 0 base	f5fde13e88876b35a01e0017c1be4e6b038996d1508add677803a7d6429870c9
str-nub	4	lexicographic	binders 0,1 ctor 1,0	25e33999e3e97b63f4582db289507c016b39dfa1d6fa3182b3823604d8ba2a2c
str-nub	4	lexicographic	binders 0,1 ctor 1,1	e8a3b2a3171293e90b12d30556b4f4f576542bea0168c3f2d26f151fe13e1507
str-nub	4	lexicographic	binders 1,0 ctor 0 base	e430e4e94b94272df67a33c46a54f93fc68e4cb6ccff7dab2e4dc4daeaa09c83
str-nub	4	lexicographic	binders 1,0 ctor 1,0	dadf9ae78aa07c074e62bb7b2f1d2e15fe63e73da1c8ecde05a0cd7a019dc3f3
str-nub	4	lexicographic	binders 1,0 ctor 1,1	621d1adba9df9c15c4177439aff6305c183242128593ed2b1f27111c1183641a
str-nub	4	direct-fallback		32ac5c4f8b9b70e49e49e55a0fd0d95d63cf99db83be39e73564d6c3645ee83e
str-pad-left	0	lemma-free		59976ef28916eb6891e46e0e7ee14d0c3b64ca7063b284914061f318045da6f0
str-pad-left	0	direct		ef5a0bd69c835e60cdc350555b9a6d78a86d99ab1c63d9bb62d097ecf5259d29
str-pad-left	0	induction	binder 1 ctor 0	b9fc5e94379dfb91bdc1720dc8eb7af9c1428a52fbc1ecdfba8259015d2c46ef
str-pad-left	0	induction	binder 1 ctor 1	63fbe76ddf0b82926f9d3ac7732a06e38ee0f402f77d75fe143c497e7fba9260
str-pad-left	0	direct-fallback		ef5a0bd69c835e60cdc350555b9a6d78a86d99ab1c63d9bb62d097ecf5259d29
str-pad-left	1	lemma-free		74fecafd49faaae983647b4177c37429a7325d822523487de9fba5c4d3570b7a
str-pad-left	1	direct		37c7ff8f73dd1df298d154f36eb2b354fdbc1892c0f9e2509e518a34a8fb51f9
str-pad-left	1	induction	binder 1 ctor 0	57a580431b91e9d3c9ea05d49e31dd47d53c6895b3471c4d78630cc7c5ffb8d4
str-pad-left	1	induction	binder 1 ctor 1	c5b8c76e1c1d06f8810f183c878e107368a3fc708b9d934e94ae095f6116060e
str-pad-left	1	direct-fallback		37c7ff8f73dd1df298d154f36eb2b354fdbc1892c0f9e2509e518a34a8fb51f9
str-pad-left	2	lemma-free		9c1b651d027aecc817993335fc10c53345d3893667f54495e3a9503ea5413958
str-pad-left	2	direct		9fed6018be5a1276f055659fbf6986b0fafab54a754b4f6f9f6bec2761d18725
str-pad-left	2	induction	binder 1 ctor 0	da5339adc953d34028cd3d24207e432796fe5e1d19f82a3fa120ada18f16c349
str-pad-left	2	induction	binder 1 ctor 1	cbfe67190fbb0e11b406d8ac169afdb04204d10cb75cea9ca120b5e2e31e46fa
str-pad-left	2	direct-fallback		9fed6018be5a1276f055659fbf6986b0fafab54a754b4f6f9f6bec2761d18725
str-pad-left	3	lemma-free		bff47c3f906e0f2aeaf243d659f2bcde1e6102173277cf279f07e44650395966
str-pad-left	3	direct		212dc1efe5f537b2400b60e1ca433868187c6f6ced49a8a24535a9d310704aa6
str-pad-left	4	lemma-free		e96af6956849bd2b9cc28e0ca4cc47395e21c4aef095bd7200a7ef5c0b8a5847
str-pad-left	4	direct		1ae403beb7bf4da50056e4b58390266455d89874dda94f504edaa335b46c71ff
str-prefix	0	lemma-free		7c5ff13a60f7a936296702cbd373889c02de3b960dcc828078f3674bc4be88d4
str-prefix	0	direct		8853c53eb80e96691d68bf22e9afcb40ec5bb5161a35712fbc06158c1c8eedca
str-prefix	0	induction	binder 0 ctor 0	d7a844cfe6d6e3795a8b07fdadc3994ce99f3617a1ca453b1ad484369a6804d4
str-prefix	0	induction	binder 0 ctor 1	e0b7d5f2124220fc59cbb0180bf86fc9b7304c9bee8ebeac9ec1d450eac83895
str-prefix	0	direct-fallback		8853c53eb80e96691d68bf22e9afcb40ec5bb5161a35712fbc06158c1c8eedca
str-prefix	1	lemma-free		40691adad6bdec567bcddd2306f205fb909bec7da7cd33c14b9fd560b04e6d66
str-prefix	1	direct		68514ce5644a1fb190287f276d8d2603b6c5d49b303b51bb4d19d555580b9f3c
str-prefix	1	induction	binder 0 ctor 0	e3d5a45284545f820cc82c1405e7b46447def01aa69c011928fb1cce21aabe81
str-prefix	1	induction	binder 0 ctor 1	e4e3958c031b8426232fd5b17ae2b620ddbeced960d1a8f990fd0357407404c7
str-prefix	1	direct-fallback		68514ce5644a1fb190287f276d8d2603b6c5d49b303b51bb4d19d555580b9f3c
str-prefix	2	lemma-free		5e30b7a17f7aeffa61cd6a5d406ec2597069e3f12bd6e8f7581f5b828f9b8e63
str-prefix	2	direct		d653e2a8519a7c1a070517135fd0acea6aa07ba5061b40ee976f11f5e9f352d3
str-prefix	2	induction	binder 0 ctor 0	d3884533a763224116ec2610c11e5762d3d2fb7c5ee1e6426ef712c7cf62537f
str-prefix	2	induction	binder 0 ctor 1	0b49610f2b8c23e2051c12dbed91d276a2f2b34a298cca4a2c8427869301eec8
str-prefix	2	induction	binder 1 ctor 0	b7e99e5c6ee74a9dff8cab05a30d1187cdf96db7e90bd2052b85748c5d2ec233
str-prefix	2	induction	binder 1 ctor 1	904e4671e8ff378b466d1a3e4ffff890f6f80cac099124075bff9f1d21eb5aa6
str-prefix	2	lexicographic	binders 0,1 ctor 0 base	d3884533a763224116ec2610c11e5762d3d2fb7c5ee1e6426ef712c7cf62537f
str-prefix	2	lexicographic	binders 0,1 ctor 1,0	9e00ed1b8b51e0c21bdf63807e5ee08fd2fd5b2275fc3f3047f96e2efa0487f8
str-prefix	2	lexicographic	binders 0,1 ctor 1,1	b887f3c3830189db4ef763963a20aa5f459389baf4fb704ecc3cdc074820f8c7
str-prefix	2	lexicographic	binders 1,0 ctor 0 base	b7e99e5c6ee74a9dff8cab05a30d1187cdf96db7e90bd2052b85748c5d2ec233
